geoid,MEAN
17031171000,100.1420314
17031839200,98.29842345
17031831500,98.00939371
17031250500,99.25071143
17031839500,97.67616015
17031831600,99.10227612
17031250300,99.69871821
17031191302,100.9483814
17031191200,99.84431953
17031191301,99.89363492
17031250400,99.70145657
17031250700,99.62932099
17031251900,98.98762641
17031250600,100.3406365
17031251200,100.032303
17031251300,99.88784057
17031251400,98.85029905
17031251500,99.60201149
17031252101,97.02854215
17031252102,99.31936107
17031252202,100.8550873
17031831400,99.07224421
17031140601,98.63561562
17031560100,99.59524457
17031560300,100.224335
17031560400,99.80012656
17031351400,98.83727691
17031570200,99.62772547
17031570400,100.4073664
17031340400,100.6090769
17031839600,98.71579769
17031340600,100.2175748
17031350400,99.16421842
17031380200,99.83232012
17031835900,99.68704634
17031841000,96.76816053
17031380100,99.83577805
17031841100,99.88854836
17031842000,98.02699989
17031381200,99.26086177
17031836000,100.0296717
17031835700,99.86832601
17031835600,100.7030719
17031835500,100.391133
17031610800,100.7546453
17031840000,99.84747179
17031381900,97.16551819
17031843600,97.2736921
17031381400,99.56054278
17031381500,99.34384104
17031381800,99.32659789
17031835800,99.60742232
17031360200,96.74685183
17031330100,96.56321875
17031350100,97.28677084
17031351000,98.13519245
17031836500,97.06618786
17031390100,96.25782644
17031390200,95.89342495
17031836400,96.01141973
17031390700,98.06817996
17031836300,93.14614664
17031410200,95.89810746
17031410700,93.75987591
17031190701,100.3221416
17031410900,96.80173469
17031410600,92.21961906
17031410800,95.91283067
17031839000,98.95310649
17031839100,95.0814124
17031320600,98.45796223
17031241300,98.64969744
17031320400,97.1733549
17031240500,99.76967986
17031832300,99.18976481
17031832500,99.3873345
17031240300,100.1357506
17031831000,99.82523073
17031842300,99.73766252
17031080201,95.51481905
17031842200,99.81493026
17031081800,97.17802882
17031242400,99.37967539
17031241500,100.102457
17031241400,99.876471
17031241600,100.1274791
17031061100,98.33569017
17031242000,99.04355786
17031242100,99.29189805
17031242200,99.66050919
17031242300,98.92937931
17031242900,100.4426794
17031243000,99.55506686
17031080202,94.7683839
17031080400,96.53909234
17031080100,92.14437809
17031071500,96.80491024
17031071800,97.96718329
17031080300,97.93404647
17031081000,97.21097319
17031081100,95.54193843
17031081201,94.66193629
17031081202,91.09688211
17031081300,91.50869895
17031081500,95.79006932
17031081600,95.09765869
17031081700,94.48061545
17031838300,98.27006976
17031071700,97.26840289
17031070500,99.55787638
17031071000,98.57080056
17031140400,98.31318482
17031140302,97.21727321
17031140701,95.41259645
17031160501,99.18795941
17031140602,98.06049501
17031140500,97.58260607
17031140702,97.65231668
17031140200,95.82391479
17031140301,97.11212067
17031230500,99.565719
17031160300,97.66921454
17031160400,97.88621959
17031160800,98.39108622
17031711300,100.8310341
17031160900,98.14888262
17031210100,98.76476194
17031220902,99.7962589
17031831100,99.17181461
17031200200,99.27045821
17031710300,100.4733287
17031220702,99.0554488
17031200300,100.0380987
17031220901,99.64025412
17031430101,97.09027463
17031230400,99.50898217
17031831200,99.6559269
17031200402,100.0406682
17031071300,96.1572991
17031210501,99.62254536
17031210502,99.80278602
17031210601,100.4055393
17031210602,100.0716924
17031210700,99.69035639
17031220500,97.84787618
17031220602,98.9055366
17031220601,98.90157447
17031221000,99.05148293
17031221100,98.39497003
17031440300,100.1600929
17031440600,99.81636836
17031490300,99.97782921
17031710900,100.0228964
17031834000,99.26885599
17031842400,100.2868026
17031490500,99.18819922
17031490600,100.215102
17031490800,99.72671029
17031711500,100.4008038
17031730100,100.0061141
17031730500,99.61882157
17031710400,100.7719241
17031710500,100.5499792
17031711200,100.5260257
17031710600,100.8752597
17031730300,100.2566368
17031710700,100.719795
17031711100,100.8011412
17031710800,100.8761222
17031060300,98.27988854
17031711000,100.6575311
17031711400,100.9605466
17031720100,99.62684078
17031730201,100.1027577
17031730202,100.668837
17031720200,101.3764597
17031730400,100.1869112
17031260500,100.0133463
17031843400,99.78161215
17031261000,99.06041973
17031290900,99.4443597
17031040401,96.76555316
17031843000,98.78260845
17031260600,100.3628951
17031040900,96.55369822
17031260800,98.66870464
17031270500,98.98503571
17031260900,99.03396202
17031271400,99.07096114
17031271200,100.0862461
17031271500,98.98435254
17031151001,100.2185276
17031271300,98.78903387
17031838600,97.80666763
17031837300,98.36175391
17031661100,99.82015766
17031843300,99.23269336
17031841200,98.86110102
17031292200,99.42665377
17031060200,96.89421052
17031838700,99.11715833
17031300600,100.5720829
17031292400,100.0809185
17031031000,97.0529273
17031292500,99.59308713
17031841400,100.1517489
17031640800,100.7723804
17031030300,93.89298585
17031650500,99.743359
17031650400,99.93662674
17031030603,91.65144946
17031700200,99.67389091
17031030900,95.17938186
17031030400,93.09479657
17031030706,91.88475375
17031031200,95.50743188
17031031300,95.29968145
17031030604,86.74989808
17031031400,97.5744943
17031031100,96.20288188
17031030101,87.45401974
17031030500,92.03012138
17031030102,86.20436545
17031030601,89.26580231
17031030103,85.05664321
17031151200,100.3913029
17031150800,99.80570194
17031190402,100.7229309
17031062500,98.64217694
17031151002,99.49287539
17031151100,100.4260259
17031161200,98.90090453
17031190200,100.1547452
17031190300,100.4381999
17031831700,98.04045274
17031161300,98.52942839
17031210400,98.90873636
17031191000,99.70319258
17031190702,100.7212554
17031190602,100.441046
17031190800,100.5164265
17031190900,100.0883254
17031050800,99.02150079
17031191100,99.74102389
17031040800,96.26912712
17031031900,95.73138894
17031031800,97.04361745
17031040201,96.57236371
17031040402,97.0664867
17031050100,97.45824972
17031040700,96.1092065
17031060500,97.94396609
17031050200,98.29904579
17031140800,96.4325596
17031050300,97.77146817
17031060100,97.48041942
17031160602,97.63253374
17031843700,97.59872791
17031060400,98.28500783
17031210900,98.80988482
17031830700,94.82669924
17031031700,92.65313477
17031831900,99.16049612
17031051200,99.10563124
17031050700,99.2969654
17031050600,98.54683805
17031062600,99.71356744
17031062700,98.71355651
17031051300,99.72767796
17031050900,98.27798498
17031051000,98.57471948
17031050500,97.83395143
17031110300,100.0031325
17031110400,99.81329893
17031150200,97.9380331
17031150501,99.39562589
17031150300,97.72291383
17031150401,99.56078648
17031020802,95.6644508
17031171100,99.93587574
17031150402,99.78532623
17031150502,99.53908808
17031832100,96.19441286
17031150600,99.96546902
17031150700,99.70484502
17031170100,97.22456279
17031170200,99.89732018
17031170700,99.86028491
17031170600,99.12005619
17031160601,97.60098712
17031170300,99.01995475
17031170400,99.84435122
17031530502,100.6864166
17031170500,98.90061797
17031770902,99.43892962
17031040300,97.15987699
17031140100,96.54238246
17031831800,97.02087239
17031220400,99.19123771
17031210800,98.54717896
17031220300,99.05735775
17031830900,98.91071971
17031161100,98.40303873
17031310800,99.47097703
17031161000,98.40534221
17031190401,100.373207
17031190601,98.82343909
17031020801,94.42262218
17031491300,99.27202446
17031491200,100.1858779
17031530100,99.44341979
17031020901,93.56597792
17031491400,98.76988875
17031491000,99.83310184
17031490700,99.61149249
17031490902,99.70698426
17031491100,99.62254757
17031260200,98.25760254
17031530200,99.91140338
17031730700,98.88926767
17031251700,98.49606246
17031750100,99.25084531
17031750600,99.54359865
17031070102,96.66764397
17031530300,100.1164068
17031530400,100.4380152
17031251000,99.35287872
17031530501,99.7465137
17031530503,99.95477119
17031020902,94.93713828
17031750500,100.0919762
17031750200,100.9310283
17031821402,99.8370988
17031720700,101.3044601
17031061800,95.09621687
17031231500,99.06173325
17031260100,98.08941284
17031260300,98.65002295
17031836700,100.3410407
17031837100,99.72034423
17031251600,99.70384471
17031842100,98.39462209
17031833000,100.5670532
17031251800,99.96345574
17031836800,98.85412947
17031280800,99.91549345
17031282700,99.87522287
17031271800,98.61719057
17031837000,100.3816063
17031836900,99.27771869
17031837400,99.86651977
17031310700,99.40399407
17031283100,98.82634259
17031063100,94.92980073
17031832900,98.70951805
17031838000,99.85625989
17031310600,99.49314604
17031310900,99.68699624
17031833300,99.0266256
17031130300,97.18554485
17031833100,100.2201028
17031283200,98.72007951
17031838100,99.61781886
17031838200,99.04534461
17031842900,99.60768576
17031040100,94.40915265
17031040202,96.2217805
17031020702,96.29793608
17031060900,94.90137863
17031061901,96.28082575
17031063400,96.61813096
17031062800,99.17101418
17031061902,94.81081846
17031062000,95.04299327
17031062100,98.18016073
17031062200,99.01102478
17031062900,99.4469949
17031063000,98.93348437
17031063200,95.27042689
17031063302,92.84701585
17031063303,96.61712004
17031070101,97.70310627
17031070200,97.39574529
17031070300,98.3056624
17031070400,98.76881147
17031832000,98.00933711
17031061000,96.23975503
17031061500,99.90601403
17031063301,95.08174149
17031062300,99.43829285
17031310400,99.33730087
17031283800,99.57585294
17031281900,98.15729171
17031071100,97.27328909
17031310200,99.37924243
17031310300,98.66596308
17031600600,101.0171246
17031841900,99.19380674
17031600700,99.96609059
17031843200,100.1322447
17031840200,99.83161356
17031130100,97.5520136
17031020602,93.75883177
17031020301,97.63230994
17031020302,95.92514986
17031020601,96.55370054
17031300500,100.1177419
17031301803,99.61560823
17031301801,99.92227489
17031301701,100.4473251
17031301702,100.0853713
17031301802,100.0419487
17031100100,98.7494203
17031100200,99.28781638
17031672000,100.9953636
17031100600,100.0062359
17031100700,99.79518399
17031222900,99.68150293
17031110100,98.64496519
17031032100,96.02412181
17031120100,97.35130927
17031031502,95.35336656
17031120200,98.31562387
17031090300,99.08679471
17031090200,99.41635898
17031100300,98.43442859
17031100500,99.14401718
17031060800,96.41681617
17031760801,98.95720922
17031760803,98.62161663
17031031501,96.34214104
17031810400,99.32521173
17031700301,99.40843707
17031770602,94.88332155
17031090100,99.13311166
17031700100,100.4425985
17031700402,99.86310945
17031710200,100.1699985
17031700302,100.7568141
17031700401,100.4282384
17031440201,99.66420855
17031700501,100.4033926
17031700502,99.78555774
17031440700,99.93166127
17031691200,99.83137295
17031671800,100.61881
17031681400,99.78493971
17031681300,99.38286745
17031690900,100.3430724
17031691500,98.84267872
17031440101,98.27341147
17031440102,98.54131307
17031440202,99.22648701
17031430200,98.29345318
17031440900,99.62028891
17031691400,99.60338489
17031681200,100.0040738
17031691100,99.47108263
17031691000,99.90568874
17031411000,98.08108466
17031430102,96.50232758
17031430300,98.78921518
17031430800,99.69602105
17031430700,96.58982751
17031430400,99.46600649
17031430900,100.2118429
17031430500,99.95463377
17031430600,98.41671907
17031834200,100.5611831
17031834300,99.8026028
17031071200,96.79839862
17031071400,98.01321394
17031070103,95.56580681
17031431200,99.7289782
17031500100,97.00263137
17031450300,100.3686441
17031440800,99.14872419
17031081403,94.95749894
17031470100,99.67367937
17031480200,99.89397018
17031480100,100.0870804
17031480500,100.2787372
17031510300,100.1362203
17031222800,99.58434735
17031480400,100.1098499
17031500200,97.33636655
17031460600,99.73815531
17031838800,99.52943763
17031280100,96.38413539
17031320100,95.75354825
17031081402,88.92461317
17031431301,98.27339287
17031431400,98.14849283
17031240600,99.35386893
17031460100,99.69522527
17031460302,99.38562624
17031222600,98.01366045
17031460200,99.57243625
17031460301,98.83862928
17031461000,100.4955495
17031051100,99.42276772
17031460700,99.96048919
17031833900,100.2977628
17031510200,100.2147813
17031110501,99.18644938
17031120400,98.88419815
17031120300,99.12035012
17031160200,98.24728785
17031241000,98.40888429
17031130200,98.69840158
17031160100,97.57051597
17031221200,97.99277896
17031051400,99.49359959
17031070700,98.93811446
17031222500,98.70020929
17031221300,98.62392723
17031221600,99.56919033
17031222200,99.82902829
17031832200,99.63954314
17031832400,99.70176294
17031221500,99.8468303
17031222700,98.63768164
17031230100,97.73234215
17031240700,98.5427474
17031240800,98.30682545
17031231100,99.25051541
17031221400,99.63188309
17031240900,97.21252955
17031242800,101.5655558
17031242500,99.04070894
17031242600,98.84940135
17031243100,99.41545338
17031243200,99.24105331
17031243400,99.95115334
17031720500,100.6222855
17031243500,99.46319674
17031750300,100.9326237
17031720600,101.3640113
17031720300,101.1842044
17031720400,100.8609015
17031740100,101.3230649
17031823304,100.5155549
17031831300,99.31885825
17031740200,100.6012522
17031740300,100.706904
17031250800,100.0224956
17031740400,99.35357944
17031750400,101.1874706
17031540102,99.97990901
17031251100,100.1097033
17031550200,100.3671619
17031530600,99.97343561
17031540101,100.0831658
17031250200,99.91901752
17031230600,99.6388046
17031231200,99.53676358
17031230700,99.86267919
17031836600,97.95981826
17031280400,98.92972761
17031340300,99.92183663
17031837800,99.88945542
17031280900,100.0689152
17031520200,100.5617918
17031510100,100.1911493
17031520300,102.749377
17031520600,99.93144183
17031550100,100.0921925
17031520500,100.5250066
17031520100,98.11129998
17031520400,102.3141102
17031840100,99.78435627
17031839900,100.2907382
17031600400,100.2463032
17031600900,101.4954739
17031230200,98.3340869
17031230300,99.63595085
17031230800,98.91309015
17031230900,98.15131811
17031110200,100.2271353
17031110502,99.07650925
